algoritmo;vertices;arestas;densidade;semente;repeticao;tempo_ms
Bellman-Ford;150;300;esparso;51;30;62,839461
Dijkstra;150;300;esparso;51;1;28,357483
Dijkstra;150;300;esparso;51;2;29,595416
Dijkstra;150;300;esparso;51;3;28,734094
Dijkstra;150;300;esparso;51;4;30,307310
Dijkstra;150;300;esparso;51;5;30,131889
Dijkstra;150;300;esparso;51;6;28,692854
Dijkstra;150;300;esparso;51;7;28,384706
Dijkstra;150;300;esparso;51;8;29,816997
Dijkstra;150;300;esparso;51;9;29,493232
Dijkstra;150;300;esparso;51;10;28,181559
Dijkstra;150;300;esparso;51;11;28,436251
Dijkstra;150;300;esparso;51;12;28,416685
Dijkstra;150;300;esparso;51;13;29,522272
Dijkstra;150;300;esparso;51;14;28,758898
Dijkstra;150;300;esparso;51;15;28,309984
Dijkstra;150;300;esparso;51;16;28,691114
Dijkstra;150;300;esparso;51;17;29,374509
Dijkstra;150;300;esparso;51;18;28,973325
Dijkstra;150;300;esparso;51;19;27,926773
Dijkstra;150;300;esparso;51;20;28,632994
Dijkstra;150;300;esparso;51;21;28,374209
Dijkstra;150;300;esparso;51;22;28,527743
Dijkstra;150;300;esparso;51;23;30,743575
Dijkstra;150;300;esparso;51;24;29,031921
Dijkstra;150;300;esparso;51;25;29,270398
Dijkstra;150;300;esparso;51;26;28,201015
Dijkstra;150;300;esparso;51;27;28,193378
Dijkstra;150;300;esparso;51;28;29,519967
Dijkstra;150;300;esparso;51;29;29,269243
Dijkstra;150;300;esparso;51;30;29,325616
Floyd-Warshall;150;300;esparso;51;1;174,463237
Floyd-Warshall;150;300;esparso;51;2;172,004622
Floyd-Warshall;150;300;esparso;51;3;172,411922
Floyd-Warshall;150;300;esparso;51;4;173,366950
Floyd-Warshall;150;300;esparso;51;5;170,454912
Floyd-Warshall;150;300;esparso;51;6;170,457456
Floyd-Warshall;150;300;esparso;51;7;173,881845
Floyd-Warshall;150;300;esparso;51;8;178,114086
Floyd-Warshall;150;300;esparso;51;9;172,750514
Floyd-Warshall;150;300;esparso;51;10;171,040739
Floyd-Warshall;150;300;esparso;51;11;170,522500
Floyd-Warshall;150;300;esparso;51;12;172,177465
Floyd-Warshall;150;300;esparso;51;13;173,319072
Floyd-Warshall;150;300;esparso;51;14;178,036053
Floyd-Warshall;150;300;esparso;51;15;174,936810
Floyd-Warshall;150;300;esparso;51;16;171,418294
Floyd-Warshall;150;300;esparso;51;17;179,375594
Floyd-Warshall;150;300;esparso;51;18;186,964642
Floyd-Warshall;150;300;esparso;51;19;198,365748
Floyd-Warshall;150;300;esparso;51;20;186,583426
Floyd-Warshall;150;300;esparso;51;21;175,874147
Floyd-Warshall;150;300;esparso;51;22;170,810476
Floyd-Warshall;150;300;esparso;51;23;174,376894
Floyd-Warshall;150;300;esparso;51;24;173,494356
Floyd-Warshall;150;300;esparso;51;25;173,404557
Floyd-Warshall;150;300;esparso;51;26;174,590855
Floyd-Warshall;150;300;esparso;51;27;171,168620
Floyd-Warshall;150;300;esparso;51;28;174,406964
Floyd-Warshall;150;300;esparso;51;29;175,873261
Floyd-Warshall;150;300;esparso;51;30;179,493454
Johnson;150;300;esparso;51;1;33,689808
Johnson;150;300;esparso;51;2;33,446619
Johnson;150;300;esparso;51;3;32,637285
Johnson;150;300;esparso;51;4;33,854159
Johnson;150;300;esparso;51;5;33,804754
Johnson;150;300;esparso;51;6;33,301206
Johnson;150;300;esparso;51;7;34,316756
Johnson;150;300;esparso;51;8;34,168288
Johnson;150;300;esparso;51;9;34,326595
Johnson;150;300;esparso;51;10;34,452907
Johnson;150;300;esparso;51;11;36,913607
Johnson;150;300;esparso;51;12;35,602279
Johnson;150;300;esparso;51;13;36,066514
Johnson;150;300;esparso;51;14;37,729137
Johnson;150;300;esparso;51;15;36,190030
Johnson;150;300;esparso;51;16;36,714933
Johnson;150;300;esparso;51;17;35,980776
Johnson;150;300;esparso;51;18;36,996676
Johnson;150;300;esparso;51;19;38,668928
Johnson;150;300;esparso;51;20;38,222871
Johnson;150;300;esparso;51;21;38,220906
Johnson;150;300;esparso;51;22;34,120839
Johnson;150;300;esparso;51;23;36,098099
Johnson;150;300;esparso;51;24;39,651133
Johnson;150;300;esparso;51;25;65,108113
Johnson;150;300;esparso;51;26;59,535031
Johnson;150;300;esparso;51;27;52,704967
Johnson;150;300;esparso;51;28;38,515856
Johnson;150;300;esparso;51;29;37,676858
Johnson;150;300;esparso;51;30;38,806279
Bellman-Ford;150;4470;intermediario;52;1;715,695071
Bellman-Ford;150;4470;intermediario;52;2;757,528403
Bellman-Ford;150;4470;intermediario;52;3;669,485124
Bellman-Ford;150;4470;intermediario;52;4;726,887748
Bellman-Ford;150;4470;intermediario;52;5;735,945377
Bellman-Ford;150;4470;intermediario;52;6;673,195865
Bellman-Ford;150;4470;intermediario;52;7;717,472409
Bellman-Ford;150;4470;intermediario;52;8;710,854456
Bellman-Ford;150;4470;intermediario;52;9;787,210763
Bellman-Ford;150;4470;intermediario;52;10;715,298540
Bellman-Ford;150;4470;intermediario;52;11;706,994693
Bellman-Ford;150;4470;intermediario;52;12;694,964494
Bellman-Ford;150;4470;intermediario;52;13;668,977662
Bellman-Ford;150;4470;intermediario;52;14;665,937458
Bellman-Ford;150;4470;intermediario;52;15;656,925111
Bellman-Ford;150;4470;intermediario;52;16;675,286253
Bellman-Ford;150;4470;intermediario;52;17;680,573390
Bellman-Ford;150;4470;intermediario;52;18;651,390007
Bellman-Ford;150;4470;intermediario;52;19;639,337649
Bellman-Ford;150;4470;intermediario;52;20;779,460375
Bellman-Ford;150;4470;intermediario;52;21;739,184369
Bellman-Ford;150;4470;intermediario;52;22;708,474702
Bellman-Ford;150;4470;intermediario;52;23;696,189753
Bellman-Ford;150;4470;intermediario;52;24;728,245947
Bellman-Ford;150;4470;intermediario;52;25;735,327203
Bellman-Ford;150;4470;intermediario;52;26;679,036958
Bellman-Ford;150;4470;intermediario;52;27;693,973790
Bellman-Ford;150;4470;intermediario;52;28;709,751815
Bellman-Ford;150;4470;intermediario;52;29;712,469266
Bellman-Ford;150;4470;intermediario;52;30;750,631183
Dijkstra;150;4470;intermediario;52;1;133,776623
Dijkstra;150;4470;intermediario;52;2;221,523462
Dijkstra;150;4470;intermediario;52;3;145,379862
Dijkstra;150;4470;intermediario;52;4;168,950125
Dijkstra;150;4470;intermediario;52;5;140,157391
Dijkstra;150;4470;intermediario;52;6;128,613360
Dijkstra;150;4470;intermediario;52;7;143,108729
Dijkstra;150;4470;intermediario;52;8;136,481007
Dijkstra;150;4470;intermediario;52;9;139,261161
Dijkstra;150;4470;intermediario;52;10;139,146480
Dijkstra;150;4470;intermediario;52;11;138,606103
Dijkstra;150;4470;intermediario;52;12;146,357970
Dijkstra;150;4470;intermediario;52;13;137,787955
Dijkstra;150;4470;intermediario;52;14;127,606152
Dijkstra;150;4470;intermediario;52;15;123,781466
Dijkstra;150;4470;intermediario;52;16;124,565934
Dijkstra;150;4470;intermediario;52;17;125,317130
Dijkstra;150;4470;intermediario;52;18;130,319920
Dijkstra;150;4470;intermediario;52;19;121,436392
Dijkstra;150;4470;intermediario;52;20;129,403533
Dijkstra;150;4470;intermediario;52;21;206,621637
Dijkstra;150;4470;intermediario;52;22;155,782834
Dijkstra;150;4470;intermediario;52;23;140,120474
Dijkstra;150;4470;intermediario;52;24;146,092639
Dijkstra;150;4470;intermediario;52;25;120,432005
Dijkstra;150;4470;intermediario;52;26;121,229094
Dijkstra;150;4470;intermediario;52;27;126,131938
Dijkstra;150;4470;intermediario;52;28;135,098433
Dijkstra;150;4470;intermediario;52;29;149,807079
Dijkstra;150;4470;intermediario;52;30;136,530018
Floyd-Warshall;150;4470;intermediario;52;1;485,919223
Floyd-Warshall;150;4470;intermediario;52;2;476,490760
Floyd-Warshall;150;4470;intermediario;52;3;450,896123
Floyd-Warshall;150;4470;intermediario;52;4;451,305941
Floyd-Warshall;150;4470;intermediario;52;5;477,879610
Floyd-Warshall;150;4470;intermediario;52;6;457,281349
Floyd-Warshall;150;4470;intermediario;52;7;498,209135
Floyd-Warshall;150;4470;intermediario;52;8;447,343515
Floyd-Warshall;150;4470;intermediario;52;9;476,178280
Floyd-Warshall;150;4470;intermediario;52;10;473,602445
Floyd-Warshall;150;4470;intermediario;52;11;444,173061
Floyd-Warshall;150;4470;intermediario;52;12;433,978605
Floyd-Warshall;150;4470;intermediario;52;13;494,736213
Floyd-Warshall;150;4470;intermediario;52;14;443,065201
Floyd-Warshall;150;4470;intermediario;52;15;446,050622
Floyd-Warshall;150;4470;intermediario;52;16;457,164969
Floyd-Warshall;150;4470;intermediario;52;17;486,333757
Floyd-Warshall;150;4470;intermediario;52;18;461,549567
Floyd-Warshall;150;4470;intermediario;52;19;488,170347
Floyd-Warshall;150;4470;intermediario;52;20;444,118686
Floyd-Warshall;150;4470;intermediario;52;21;472,032003
Floyd-Warshall;150;4470;intermediario;52;22;430,630380
Floyd-Warshall;150;4470;intermediario;52;23;488,939668
Floyd-Warshall;150;4470;intermediario;52;24;432,260384
Floyd-Warshall;150;4470;intermediario;52;25;431,787768
Floyd-Warshall;150;4470;intermediario;52;26;430,683828
Floyd-Warshall;150;4470;intermediario;52;27;485,139720
Floyd-Warshall;150;4470;intermediario;52;28;454,515700
Floyd-Warshall;150;4470;intermediario;52;29;453,318709
Floyd-Warshall;150;4470;intermediario;52;30;494,803279
Johnson;150;4470;intermediario;52;1;150,833533
Johnson;150;4470;intermediario;52;2;137,091084
Johnson;150;4470;intermediario;52;3;131,836824
Johnson;150;4470;intermediario;52;4;127,374577
Johnson;150;4470;intermediario;52;5;144,401661
Johnson;150;4470;intermediario;52;6;127,522190
Johnson;150;4470;intermediario;52;7;131,404692
Johnson;150;4470;intermediario;52;8;127,788441
Johnson;150;4470;intermediario;52;9;132,394167
Johnson;150;4470;intermediario;52;10;139,458244
Johnson;150;4470;intermediario;52;11;132,948868
Johnson;150;4470;intermediario;52;12;127,629609
Johnson;150;4470;intermediario;52;13;136,944037
Johnson;150;4470;intermediario;52;14;127,939546
Johnson;150;4470;intermediario;52;15;137,309859
Johnson;150;4470;intermediario;52;16;134,644688
Johnson;150;4470;intermediario;52;17;130,462514
Johnson;150;4470;intermediario;52;18;128,553685
Johnson;150;4470;intermediario;52;19;158,505775
Johnson;150;4470;intermediario;52;20;141,382055
Johnson;150;4470;intermediario;52;21;133,909511
Johnson;150;4470;intermediario;52;22;149,608081
Johnson;150;4470;intermediario;52;23;140,395063
Johnson;150;4470;intermediario;52;24;133,233947
Johnson;150;4470;intermediario;52;25;136,617988
Johnson;150;4470;intermediario;52;26;138,452218
Johnson;150;4470;intermediario;52;27;132,180318
Johnson;150;4470;intermediario;52;28;132,553914
Johnson;150;4470;intermediario;52;29;127,549755
Johnson;150;4470;intermediario;52;30;124,719767
Bellman-Ford;150;11175;denso;53;1;1397,470874
Bellman-Ford;150;11175;denso;53;2;1363,298902
Bellman-Ford;150;11175;denso;53;3;1351,339987
Bellman-Ford;150;11175;denso;53;4;1346,933205
Bellman-Ford;150;11175;denso;53;5;1470,716756
Bellman-Ford;150;11175;denso;53;6;1710,625728
Bellman-Ford;150;11175;denso;53;7;1651,829527
Bellman-Ford;150;11175;denso;53;8;1560,188691
Bellman-Ford;150;11175;denso;53;9;1934,504543
Bellman-Ford;150;11175;denso;53;10;1907,771061
Bellman-Ford;150;11175;denso;53;11;1997,796166
Bellman-Ford;150;11175;denso;53;12;1828,375367
Bellman-Ford;150;11175;denso;53;13;1764,233005
Bellman-Ford;150;11175;denso;53;14;1473,797093
Bellman-Ford;150;11175;denso;53;15;1497,145201
Bellman-Ford;150;11175;denso;53;16;1532,351174
Bellman-Ford;150;11175;denso;53;17;1707,049848
Bellman-Ford;150;11175;denso;53;18;1486,835343
Bellman-Ford;150;11175;denso;53;19;1534,021305
Bellman-Ford;150;11175;denso;53;20;1479,398970
Bellman-Ford;150;11175;denso;53;21;1524,445930
Bellman-Ford;150;11175;denso;53;22;1671,347099
Bellman-Ford;150;11175;denso;53;23;1508,402930
Bellman-Ford;150;11175;denso;53;24;1401,765816
Bellman-Ford;150;11175;denso;53;25;1459,096334
Bellman-Ford;150;11175;denso;53;26;1501,151424
Bellman-Ford;150;11175;denso;53;27;1839,201783
Bellman-Ford;150;11175;denso;53;28;1636,958078
Bellman-Ford;150;11175;denso;53;29;1731,252268
Bellman-Ford;150;11175;denso;53;30;1653,147481
Dijkstra;150;11175;denso;53;1;321,435890
Dijkstra;150;11175;denso;53;2;283,988497
Dijkstra;150;11175;denso;53;3;254,382452
Dijkstra;150;11175;denso;53;4;314,783561
Dijkstra;150;11175;denso;53;5;308,643560
Dijkstra;150;11175;denso;53;6;258,174411
Dijkstra;150;11175;denso;53;7;229,850460
Dijkstra;150;11175;denso;53;8;251,671920
Dijkstra;150;11175;denso;53;9;257,772023
Dijkstra;150;11175;denso;53;10;244,075933
Dijkstra;150;11175;denso;53;11;226,061367
Dijkstra;150;11175;denso;53;12;293,581712
Dijkstra;150;11175;denso;53;13;259,785610
Dijkstra;150;11175;denso;53;14;232,946782
Dijkstra;150;11175;denso;53;15;228,561875
Dijkstra;150;11175;denso;53;16;256,372418
Dijkstra;150;11175;denso;53;17;248,146750
Dijkstra;150;11175;denso;53;18;277,049832
Dijkstra;150;11175;denso;53;19;284,387957
Dijkstra;150;11175;denso;53;20;287,052009
Dijkstra;150;11175;denso;53;21;301,617029
Dijkstra;150;11175;denso;53;22;329,651487
Dijkstra;150;11175;denso;53;23;228,025809
Dijkstra;150;11175;denso;53;24;257,938743
Dijkstra;150;11175;denso;53;25;222,855452
Dijkstra;150;11175;denso;53;26;221,324478
Dijkstra;150;11175;denso;53;27;216,923603
Dijkstra;150;11175;denso;53;28;251,124472
Dijkstra;150;11175;denso;53;29;217,099912
Dijkstra;150;11175;denso;53;30;210,689987
Floyd-Warshall;150;11175;denso;53;1;433,522423
Floyd-Warshall;150;11175;denso;53;2;437,070203
Floyd-Warshall;150;11175;denso;53;3;433,147401
Floyd-Warshall;150;11175;denso;53;4;429,673596
Floyd-Warshall;150;11175;denso;53;5;431,861276
Floyd-Warshall;150;11175;denso;53;6;431,841352
Floyd-Warshall;150;11175;denso;53;7;419,255352
Floyd-Warshall;150;11175;denso;53;8;426,631262
Floyd-Warshall;150;11175;denso;53;9;428,402795
Floyd-Warshall;150;11175;denso;53;10;427,138496
Floyd-Warshall;150;11175;denso;53;11;429,290872
Floyd-Warshall;150;11175;denso;53;12;427,776783
Floyd-Warshall;150;11175;denso;53;13;536,191540
Floyd-Warshall;150;11175;denso;53;14;560,726983
Floyd-Warshall;150;11175;denso;53;15;654,104818
Floyd-Warshall;150;11175;denso;53;16;550,176460
Floyd-Warshall;150;11175;denso;53;17;467,573278
Floyd-Warshall;150;11175;denso;53;18;463,211602
Floyd-Warshall;150;11175;denso;53;19;430,842026
Floyd-Warshall;150;11175;denso;53;20;457,924118
Floyd-Warshall;150;11175;denso;53;21;470,539807
Floyd-Warshall;150;11175;denso;53;22;445,278947
Floyd-Warshall;150;11175;denso;53;23;491,100387
Floyd-Warshall;150;11175;denso;53;24;457,768027
Floyd-Warshall;150;11175;denso;53;25;529,413384
Floyd-Warshall;150;11175;denso;53;26;478,167040
Floyd-Warshall;150;11175;denso;53;27;497,816088
Floyd-Warshall;150;11175;denso;53;28;516,372577
Floyd-Warshall;150;11175;denso;53;29;519,039841
Floyd-Warshall;150;11175;denso;53;30;591,284973
Johnson;150;11175;denso;53;1;259,522764
Johnson;150;11175;denso;53;2;250,362238
Johnson;150;11175;denso;53;3;235,996403
Johnson;150;11175;denso;53;4;225,651363
Johnson;150;11175;denso;53;5;234,719228
Johnson;150;11175;denso;53;6;238,275175
Johnson;150;11175;denso;53;7;234,640484
Johnson;150;11175;denso;53;8;234,661528
Johnson;150;11175;denso;53;9;241,662165
Johnson;150;11175;denso;53;10;242,466527
Johnson;150;11175;denso;53;11;227,470482
Johnson;150;11175;denso;53;12;228,864976
Johnson;150;11175;denso;53;13;226,151474
Johnson;150;11175;denso;53;14;223,943391
Johnson;150;11175;denso;53;15;224,988261
Johnson;150;11175;denso;53;16;231,930370
Johnson;150;11175;denso;53;17;251,234040
Johnson;150;11175;denso;53;18;229,947298
Johnson;150;11175;denso;53;19;227,392165
Johnson;150;11175;denso;53;20;228,918217
Johnson;150;11175;denso;53;21;229,840065
Johnson;150;11175;denso;53;22;230,939039
Johnson;150;11175;denso;53;23;228,800950
Johnson;150;11175;denso;53;24;227,179734
Johnson;150;11175;denso;53;25;225,985768
Johnson;150;11175;denso;53;26;231,724782
Johnson;150;11175;denso;53;27;232,098150
Johnson;150;11175;denso;53;28;277,641918
Johnson;150;11175;denso;53;29;232,358569
Johnson;150;11175;denso;53;30;224,924349
